"title","year","length","budget","rating","votes","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Straight Story, The",1999,112,10000000,8.1,14679,"",0,0,0,1,0,0,0
"Strange Days",1995,145,42000000,6.9,11869,"R",1,0,0,1,0,0,0
"Strangeland",1998,92,2000000,4.4,1179,"R",0,0,0,0,0,0,0
"Stranger Than Paradise",1983,89,90000,7.4,2873,"",0,0,1,1,0,0,0
"Stranger, The",1946,95,NA,7.5,1619,"",0,0,0,1,0,0,0
"Strangers on a Train",1951,103,1200000,8.3,10624,"PG",0,0,0,1,0,0,0
"Straw Dogs",1971,113,3251794,7.4,4755,"",0,0,0,1,0,0,0
"Street Fighter",1994,102,NA,3.1,7321,"",1,0,0,0,0,0,0
"Streetcar Named Desire, A",1951,125,1800000,8.1,9623,"",0,0,0,1,0,0,0
"Streets of Fire",1984,93,14500000,6.2,1860,"",1,0,0,0,0,1,0
"Strictly Ballroom",1992,94,NA,7.3,6026,"",0,0,1,0,0,1,0
"Strike!",1998,97,NA,6.2,1222,"PG-13",0,0,1,0,0,0,0
"Striking Distance",1993,112,NA,5.3,4035,"",1,0,0,0,0,0,0
"Stripes",1981,106,10000000,6.8,7406,"R",0,0,1,0,0,0,0
"Striptease",1996,117,50000000,3.8,7998,"R",0,0,1,1,0,0,0
"Stuart Little",1999,81,103000000,6,8009,"PG",0,0,1,0,0,0,0
"Stuart Little 2",2002,82,120000000,5.9,2324,"PG",0,0,1,0,0,0,0
"Stunt Man, The",1980,131,NA,7.3,1954,"",0,0,1,1,0,1,0
"Stupids, The",1996,94,25000000,3.7,1503,"",0,0,1,0,0,0,0
"SubUrbia",1996,121,NA,6.4,2148,"R",0,0,1,1,0,0,0
"Substitute, The",1996,114,NA,5.4,2032,"R",1,0,0,1,0,0,0
"Suburban Commando",1991,90,NA,3.7,1199,"",1,0,1,0,0,0,0
"Subway",1985,102,NA,6.2,2520,"",0,0,0,1,0,1,0
"Sudden Death",1995,110,NA,5.1,3053,"R",1,0,0,1,0,0,0
"Sudden Impact",1983,117,NA,6.1,3107,"",1,0,0,1,0,0,0
"Suddenly, Last Summer",1959,114,3000000,7.5,1381,"",0,0,0,1,0,0,0
"Sugar & Spice",2001,84,11000000,5.3,2901,"PG-13",0,0,1,0,0,0,0
"Sugarland Express, The",1974,110,3000000,6.7,1461,"",0,0,0,1,0,0,0
"Suicide Kings",1997,106,5000000,7,6117,"R",0,0,1,1,0,0,0
"Sullivan's Travels",1941,90,689665,8.2,2896,"",0,0,1,0,0,1,0
"Sum of All Fears, The",2002,123,68000000,6.6,15835,"PG-13",1,0,0,1,0,0,0
"Sum of Us, The",1994,100,NA,7.3,1411,"R",0,0,1,1,0,0,0
"Summer Catch",2001,105,17000000,4.5,2581,"PG-13",0,0,1,0,0,1,0
"Summer Rental",1985,88,NA,5.5,1561,"",0,0,1,0,0,0,0
"Summer School",1987,97,NA,6,2444,"",0,0,1,0,0,1,0
"Summer of '42",1971,103,NA,6.9,1062,"",0,0,0,1,0,0,0
"Summer of Sam",1999,142,22000000,6.5,8151,"R",0,0,0,1,0,1,0
"Sunrise: A Song of Two Humans",1927,106,NA,8.4,2653,"",0,0,0,1,0,1,0
"Sunset Blvd.",1950,115,1752000,8.6,16149,"",0,0,0,1,0,0,0
"Sunshine",1999,181,NA,7.3,2920,"R",0,0,0,1,0,0,0
"Sunshine State",2002,141,5600000,7,1481,"PG-13",0,0,0,1,0,0,0
"Super Mario Bros.",1993,104,42000000,3.6,5376,"",1,0,1,0,0,0,0
"Super Size Me",2004,100,300000,7.7,9487,"PG-13",0,0,0,0,1,0,0
"Super Troopers",2001,100,3000000,6.3,7728,"R",0,0,1,0,0,0,0
"SuperBabies: Baby Geniuses 2",2004,88,NA,1.8,2224,"PG",0,0,1,0,0,0,0
"Supergirl",1984,150,35000000,3.9,2490,"",1,0,0,0,0,0,0
"Superman",1978,151,55000000,7.1,17327,"PG",1,0,0,0,0,0,0
"Superman II",1980,127,54000000,6.5,10085,"",1,0,0,0,0,0,0
"Superman III",1983,125,NA,4.6,6412,"",1,0,0,0,0,0,0
"Superman IV: The Quest for Peace",1987,134,NA,3.3,6171,"",1,0,0,0,0,0,0
"Superstar",1999,81,14000000,4.5,2880,"PG-13",0,0,1,0,0,0,0
"Support Your Local Sheriff!",1969,92,NA,7.4,1539,"",0,0,1,0,0,0,0
"Sure Thing, The",1985,100,NA,6.8,3633,"",0,0,1,0,0,1,0
"Surviving Christmas",2004,91,NA,4.5,1480,"PG-13",0,0,1,0,0,0,0
"Surviving Picasso",1996,125,16000000,6.1,1139,"R",0,0,0,1,0,1,0
"Surviving the Game",1994,96,NA,5.4,1393,"",1,0,0,1,0,0,0
"Suspect",1987,121,NA,6.5,1489,"",0,0,0,1,0,0,0
"Suspect Zero",2004,99,27000000,5.7,1310,"R",0,0,0,1,0,0,0
"Suspicion",1941,101,NA,7.5,3268,"",0,0,0,0,0,0,0
"Suspiria",1977,95,NA,7.2,4294,"",0,0,0,0,0,0,0
"Swamp Thing",1982,91,3000000,5,1179,"",0,0,0,0,0,0,0
"Sweet Hereafter, The",1997,112,NA,7.9,9433,"R",0,0,0,1,0,0,0
"Sweet Home Alabama",2002,108,38000000,5.8,9943,"PG-13",0,0,1,1,0,1,0
"Sweet November",2001,115,40000000,5.5,5458,"PG-13",0,0,1,1,0,1,0
"Sweet Smell of Success",1957,96,NA,8,2276,"",0,0,0,1,0,0,0
"Sweet and Lowdown",1999,95,NA,7.2,5811,"PG-13",0,0,1,1,0,0,0
"Sweetest Thing, The",2002,90,43000000,4.7,8284,"R",0,0,1,0,0,1,0
"Swept Away",2002,89,10000000,3.8,2113,"R",0,0,1,0,0,1,0
"Swimfan",2002,85,8500000,4.5,3863,"PG-13",0,0,0,1,0,0,0
"Swimming Pool",2003,103,NA,6.9,6936,"R",0,0,0,1,0,0,0
"Swimming with Sharks",1994,101,700000,7.1,4837,"R",0,0,1,1,0,0,0
"Swing Kids",1993,112,NA,5.9,3074,"",0,0,0,1,0,0,0
"Swing Time",1936,103,886000,7.7,1135,"",0,0,1,0,0,1,0
"Swingers",1996,96,200000,7.6,15827,"R",0,0,1,1,0,0,0
"Swiri",1999,125,5000000,6.6,1704,"R",1,0,0,0,0,1,0
"Swiss Family Robinson",1960,126,NA,6.9,1416,"",0,0,0,0,0,0,0
"Switch",1991,103,NA,5.4,1419,"",0,0,1,0,0,0,0
"Switchback",1997,118,38000000,6.1,2195,"R",1,0,0,0,0,0,0
"Sword in the Stone, The",1963,79,NA,6.8,2758,"",0,1,0,0,0,0,0
"Swordfish",2001,99,80000000,6.2,20455,"R",1,0,0,0,0,0,0
"Sydney",1996,102,NA,7.3,4025,"R",0,0,0,1,0,0,0
"Sylvia",2003,110,NA,6.1,1213,"R",0,0,0,1,0,1,0
"T2 3-D: Battle Across Time",1996,12,60000000,7.2,2243,"",1,0,0,0,0,0,1
"THX 1138",1971,88,777000,6.5,4274,"R",0,0,0,1,0,0,0
"Ta'm e guilass",1997,95,NA,7.1,1297,"",0,0,0,1,0,0,0
"Tacones lejanos",1991,112,NA,7.1,1506,"",0,0,0,1,0,0,0
"Tadpole",2002,78,150000,6.3,1769,"PG-13",0,0,1,1,0,1,0
"Taegukgi hwinalrimyeo",2004,140,12800000,8.5,1792,"R",1,0,0,1,0,0,0
"Tai ji zhang san feng",1993,96,NA,7.1,1718,"R",1,0,0,0,0,0,0
"Tailor of Panama, The",2001,109,18000000,6.1,5997,"R",0,0,1,1,0,0,0
"Tais-toi!",2003,85,NA,6.8,1407,"",0,0,1,0,0,0,0
"Take the Money and Run",1969,85,1500000,7.3,3025,"",0,0,1,0,0,0,0
"Takedown",2000,96,NA,6.1,1469,"R",1,0,0,0,0,0,0
"Taking Care of Business",1990,107,NA,5.8,1120,"",0,0,1,0,0,0,0
"Taking Lives",2004,109,NA,5.7,7533,"R",0,0,0,1,0,0,0
"Taking of Pelham One Two Three, The",1974,104,NA,7.6,2880,"",0,0,0,0,0,0,0
"Talented Mr. Ripley, The",1999,139,40000000,7,25974,"R",0,0,0,1,0,0,0
"Tales from the Darkside: The Movie",1990,93,NA,5.5,1113,"",0,0,0,0,0,0,0
"Talk Radio",1988,110,4000000,6.9,2080,"",0,0,0,1,0,0,0
"Tall Guy, The",1989,92,NA,6.1,1299,"",0,0,1,0,0,1,0
"Talvisota",1989,195,NA,7.7,1114,"",0,0,0,1,0,0,0
"Tampopo",1985,114,NA,7.7,2845,"",0,0,1,0,0,0,0
"Tang shan da xiong",1971,115,100000,6.3,1468,"",1,0,0,1,0,0,0
"Tango & Cash",1989,104,55000000,5.4,7657,"",1,0,1,0,0,0,0
"Tanguy",2001,109,NA,6.5,1048,"",0,0,1,1,0,0,0
"Tank Girl",1995,104,25000000,4.6,4400,"R",1,0,1,0,0,0,0
"Tao of Steve, The",2000,81,NA,6.8,2524,"R",0,0,1,0,0,1,0
"Tape",2001,86,NA,7.2,2976,"R",0,0,0,1,0,0,0
"Taps",1981,126,NA,6.4,2568,"",0,0,0,1,0,0,0
"Tarzan",1999,88,150000000,7.1,10672,"",0,1,0,0,0,0,0
"Tarzan, the Ape Man",1981,107,NA,3,1256,"",1,0,0,0,0,0,0
"Tasogare Seibei",2002,129,NA,8.2,1829,"",1,0,0,1,0,0,0
"Taxi",1998,86,NA,6.7,6191,"",1,0,1,0,0,0,0
"Taxi 2",2000,88,NA,6.1,3847,"",1,0,1,0,0,0,0
"Taxi 3",2003,87,NA,5.2,2047,"",1,0,1,0,0,0,0
"Taxi Driver",1976,110,1300000,8.5,47873,"",0,0,0,1,0,0,0
"Tea with Mussolini",1999,117,12000000,6.7,2711,"PG",0,0,1,1,0,0,0
"Teaching Mrs. Tingle",1999,96,13000000,5,5244,"PG-13",0,0,1,0,0,0,0
"Team America: World Police",2004,98,30000000,7.3,13104,"R",1,0,1,0,0,0,0
"Tears of the Sun",2003,121,70000000,6.2,8690,"R",1,0,0,1,0,0,0
"Teen Wolf",1985,91,NA,5.3,4820,"",0,0,1,0,0,0,0
"Teen Wolf Too",1987,95,3000000,2.7,2209,"",0,0,1,0,0,0,0
"Teenage Mutant Ninja Turtles",1990,93,13500000,5.5,6946,"",1,0,0,0,0,0,0
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,88,25000000,4.6,3429,"",1,0,0,0,0,0,0
"Teenage Mutant Ninja Turtles III",1993,96,NA,4.1,2075,"",1,1,0,0,0,0,0
"Ten Commandments, The",1956,220,13500000,7.7,8895,"",0,0,0,1,0,0,0
"Tender Mercies",1983,100,NA,7.4,1575,"",0,0,0,1,0,0,0
"Tenebre",1982,91,NA,6.8,1486,"",0,0,0,0,0,0,0
"Tengoku to jigoku",1963,142,NA,8,1937,"",0,0,0,1,0,0,0
"Tequila Sunrise",1988,115,NA,5.7,4990,"",1,0,0,1,0,1,0
"Terminal Velocity",1994,97,NA,5.2,2603,"",1,0,0,0,0,0,0
"Terminal, The",2004,128,60000000,7.1,15809,"PG-13",0,0,1,1,0,1,0
"Terminator 2: Judgment Day",1991,154,100000000,8.2,77614,"R",1,0,0,1,0,0,0
"Terminator 3: Rise of the Machines",2003,109,175000000,6.9,32111,"R",1,0,0,0,0,0,0
"Terminator, The",1984,108,6400000,7.9,59772,"",1,0,0,1,0,1,0
"Terms of Endearment",1983,132,NA,7.3,6050,"",0,0,1,1,0,1,0
"Tesis",1996,118,NA,7.6,4066,"R",0,0,0,1,0,0,0
"Tess",1979,172,NA,7.1,1531,"",0,0,0,1,0,1,0
"Tetsuo",1988,69,NA,6.6,1551,"",1,0,0,0,0,0,0
"Texas Chain Saw Massacre, The",1974,75,140000,7,10224,"",0,0,0,0,0,0,0
"Texas Chainsaw Massacre 2, The",1986,111,4700000,4.6,2107,"",0,0,0,0,0,0,0
"Texas Chainsaw Massacre, The",2003,98,9200000,5.9,9587,"R",1,0,0,0,0,0,0
"That Thing You Do!",1996,108,2500000,6.6,11701,"",0,0,1,1,0,0,0
"That Touch of Mink",1962,99,NA,6.6,1094,"",0,0,1,0,0,1,0
"That's Entertainment!",1974,134,NA,7.5,1356,"",0,0,0,0,1,0,0
"Theatre of Blood",1973,104,NA,7.1,1059,"",0,0,1,0,0,0,0
"Thelma & Louise",1991,129,16500000,7.3,18075,"",1,0,0,1,0,0,0
"Them!",1954,94,NA,7.2,2113,"",0,0,0,0,0,0,0
"There's Something About Mary",1998,134,23000000,7.2,46343,"R",0,0,1,0,0,1,0
"They",2002,89,17000000,4.4,2660,"PG-13",0,0,0,0,0,0,0
"They Live",1988,93,4000000,6.5,5131,"",1,0,0,0,0,0,0
"They Shoot Horses, Don't They?",1969,120,NA,7.6,2057,"",0,0,0,1,0,0,0
"Thief",1981,117,NA,7.2,1541,"",0,0,0,1,0,0,0
"Thief of Bagdad, The",1940,106,NA,7.6,1314,"",0,0,0,0,0,0,0
"Thin Blue Line, The",1988,103,NA,7.9,2135,"",0,0,0,0,1,0,0
"Thin Man, The",1934,93,NA,8.1,4755,"",0,0,1,0,0,1,0
"Thin Red Line, The",1998,170,52000000,7.2,25637,"R",1,0,0,1,0,0,0
"Thing Called Love, The",1993,116,14000000,6,1217,"",0,0,1,1,0,1,0
"Thing From Another World, The",1951,85,NA,7.5,2810,"",0,0,0,0,0,0,0
"Thing, The",1982,109,10000000,7.8,17071,"",1,0,0,0,0,0,0
"Things You Can Tell Just by Looking at Her",2000,109,NA,6.6,1779,"PG-13",0,0,0,1,0,1,0
"Things to Do in Denver When You're Dead",1995,115,8000000,6.6,5703,"R",0,0,0,1,0,1,0
"Thinner",1996,92,NA,5,2633,"R",0,0,0,0,0,0,0
"Thir13en Ghosts",2001,87,20000000,5.1,8292,"R",0,0,1,0,0,0,0
"Third Man, The",1949,93,NA,8.5,18394,"",0,0,0,0,0,0,0
"Thirteen",2003,100,1500000,7.1,8652,"R",0,0,0,1,0,0,0
"Thirteen Conversations About One Thing",2001,104,3000000,7.2,2883,"R",0,0,0,1,0,0,0
"Thirteen Days",2000,145,80000000,7.4,10926,"PG-13",0,0,0,1,0,0,0
"Thirteenth Floor, The",1999,100,16000000,6.4,7712,"R",0,0,0,0,0,0,0
"Thirty Two Short Films About Glenn Gould",1993,98,NA,7.5,1011,"",0,0,0,1,0,0,0
"This Boy's Life",1993,115,NA,7.1,3913,"R",0,0,0,1,0,0,0
"This Is Spinal Tap",1984,82,NA,8,20576,"",0,0,1,0,0,0,0
"This Island Earth",1955,87,800000,5.4,1294,"",0,0,0,0,0,0,0
"Thomas Crown Affair, The",1968,102,4300000,6.7,2766,"",0,0,0,1,0,1,0
"Thomas Crown Affair, The",1999,113,48000000,6.7,17220,"R",0,0,1,0,0,1,0
"Those Magnificent Men in Their Flying Machines, or How I Flew from London to Paris in 25 hours 11 minutes",1965,138,5600000,6.7,1064,"",1,0,1,0,0,0,0
"Thousand Acres, A",1997,105,NA,5.7,1403,"R",0,0,0,1,0,0,0
"Three Days of the Condor",1975,117,NA,7.4,4897,"",0,0,0,0,0,0,0
"Three Fugitives",1989,92,15000000,5.5,1664,"",1,0,1,0,0,0,0
"Three Kings",1999,114,48000000,7.3,31503,"R",1,0,1,1,0,0,0
"Three Men and a Baby",1987,102,NA,5.7,7973,"",0,0,1,1,0,0,0
"Three Musketeers, The",1973,105,NA,7.3,2649,"",1,0,0,0,0,0,0
"Three Musketeers, The",1993,105,NA,6,6624,"",1,0,1,0,0,1,0
"Three O'Clock High",1987,101,NA,6.6,1279,"",0,0,1,0,0,0,0
"Three Seasons",1999,104,NA,7.2,1027,"PG-13",0,0,0,1,0,0,0
"Three to Tango",1999,98,20000000,6,5719,"PG-13",0,0,1,0,0,1,0
"Threesome",1994,93,NA,6,3620,"",0,0,1,1,0,1,0
"Throw Momma from the Train",1987,87,NA,5.9,5726,"",0,0,1,0,0,0,0
"Thunderball",1965,130,9000000,6.8,8226,"",1,0,0,0,0,0,0
"Thunderbirds",2004,95,57000000,4.4,1419,"PG",1,0,1,0,0,0,0
"Thunderbolt and Lightfoot",1974,114,4000000,6.8,1983,"",1,0,1,0,0,0,0
"Thunderheart",1992,119,NA,6.5,2680,"",0,0,0,0,0,0,0
"Thursday",1998,87,NA,6.6,1572,"R",1,0,0,0,0,0,0
"Ticker",2001,92,NA,3.3,1491,"R",1,0,0,0,0,0,0
"Tigerland",2000,100,NA,7.2,5945,"R",0,0,0,1,0,0,0
"Tigger Movie, The",2000,77,20000000,6.1,1376,"",0,1,1,0,0,0,0
"Tightrope",1984,115,NA,6.2,1591,"",0,0,0,0,0,0,0
"Tillsammans",2000,106,NA,7.5,4277,"R",0,0,1,1,0,0,0
"Time After Time",1979,112,NA,7.2,2164,"",0,0,0,1,0,1,0
"Time Bandits",1981,110,5000000,6.9,9434,"",0,0,1,0,0,0,0
"Time Machine, The",1960,89,750000,7.3,4269,"",0,0,0,0,0,0,0
"Time Machine, The",2002,96,80000000,5.5,12424,"PG-13",1,0,0,0,0,0,0
"Time to Kill, A",1996,149,40000000,6.9,15577,"R",0,0,0,1,0,0,0
"Timecode",2000,97,4000000,6.2,2320,"R",0,0,1,1,0,0,0
"Timecop",1994,98,NA,5.5,5976,"",1,0,0,0,0,0,0
"Timeline",2003,116,80000000,5.2,5803,"PG-13",0,0,0,0,0,0,0
"Tin Cup",1996,135,45000000,6.2,7521,"R",0,0,1,1,0,1,0
"Tin Men",1987,110,11000000,6.4,2065,"",0,0,1,1,0,0,0
"Tirez sur le pianiste",1960,92,NA,7.4,1451,"",0,0,0,1,0,1,0
"Titan A.E.",2000,94,75000000,6.4,9373,"PG",1,1,0,0,0,0,0
"Titanic",1997,194,200000000,6.9,90195,"PG-13",0,0,0,1,0,1,0
"Titus",1999,162,NA,7.2,5465,"R",0,0,0,1,0,0,0
"To Be or Not to Be",1942,99,NA,8.3,3579,"",0,0,1,1,0,0,0
"To Be or Not to Be",1983,107,NA,6.2,1531,"",0,0,1,1,0,0,0
"To Catch a Thief",1955,106,2500000,7.4,6053,"",0,0,0,0,0,1,0
"To Die For",1995,110,20000000,6.7,7737,"",0,0,1,1,0,0,0
"To End All Wars",2001,110,NA,7.1,1447,"R",1,0,0,1,0,0,0
"To Gillian on Her 37th Birthday",1996,93,NA,5.6,1421,"PG-13",0,0,0,1,0,1,0
"To Have and Have Not",1944,100,NA,7.9,4039,"",0,0,0,0,0,1,0
"To Kill a Mockingbird",1962,129,2000000,8.5,30139,"",0,0,0,1,0,0,0
"To Live and Die in L.A.",1985,116,NA,6.9,3050,"",1,0,0,1,0,0,0
"To Sir, with Love",1967,105,640000,7.4,1999,"",0,0,0,1,0,0,0
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,109,NA,5.5,3646,"PG-13",0,0,1,0,0,0,0
"Todo sobre mi madre",1999,101,NA,7.9,13497,"R",0,0,1,1,0,0,0
"Tokyo monogatari",1953,136,NA,8,2046,"",0,0,0,1,0,0,0
"Tom Jones",1963,128,1000000,7.2,1392,"",0,0,1,0,0,1,0
"Tom and Huck",1995,97,NA,5.3,1242,"PG",0,0,0,0,0,0,0
"Tombstone",1993,130,NA,7.4,16618,"R",1,0,0,1,0,0,0
"Tomcats",2001,95,11000000,4.7,3717,"R",0,0,1,0,0,0,0
"Tommy",1975,111,5000000,6.1,2916,"",0,0,0,1,0,0,0
"Tommy Boy",1995,97,NA,6.5,8875,"PG-13",0,0,1,0,0,0,0
"Tomorrow Never Dies",1997,119,110000000,6.4,19397,"PG-13",1,0,0,0,0,0,0
"Tonari no Totoro",1988,86,NA,8.1,5245,"",0,1,0,0,0,0,0
"Tootsie",1982,119,NA,7.5,13802,"",0,0,1,0,0,1,0
"Top Gun",1986,110,15000000,6.5,32410,"",1,0,0,1,0,1,0
"Top Hat",1935,101,609000,7.8,2240,"",0,0,1,0,0,1,0
"Top Secret!",1984,90,NA,6.8,8089,"",0,0,1,0,0,0,0
"Topaz",1969,143,4000000,6.1,1918,"",0,0,0,1,0,0,0
"Topkapi",1964,119,NA,7.1,1099,"",0,0,1,0,0,0,0
"Topo, El",1970,125,400000,7.3,1008,"",0,0,0,0,0,0,0
"Topsy-Turvy",1999,160,NA,7.4,3637,"R",0,0,1,1,0,0,0
"Tora! Tora! Tora!",1970,144,25000000,7.4,3663,"",1,0,0,1,0,0,0
"Torch Song Trilogy",1988,114,NA,6.9,1793,"",0,0,1,1,0,0,0
"Torn Curtain",1966,126,6000000,6.5,2477,"",0,0,0,0,0,0,0
"Torque",2004,81,40000000,3.2,4050,"PG-13",1,0,0,0,0,0,0
"Torrente, el brazo tonto de la ley",1998,97,NA,6.5,1120,"",1,0,1,0,0,0,0
"Tortilla Soup",2001,103,NA,5.9,1194,"PG-13",0,0,1,1,0,1,0
"Total Eclipse",1995,111,NA,5.8,1495,"R",0,0,0,1,0,0,0
"Total Recall",1990,113,65000000,7.2,26486,"",1,0,0,0,0,0,0
"Touch of Evil",1958,106,829000,8.4,11745,"",0,0,0,0,0,0,0
"Touching the Void",2003,106,NA,8.1,3671,"R",0,0,0,1,1,0,0
"Tough Guys",1986,104,NA,5.7,1088,"",0,0,1,0,0,0,0
"Towering Inferno, The",1974,165,14000000,6.4,5386,"",1,0,0,1,0,0,0
"Town & Country",2001,104,90000000,4.5,1434,"R",0,0,1,0,0,0,0
"Toy Soldiers",1991,112,NA,5.8,2721,"",1,0,0,1,0,0,0
"Toy Story",1995,81,30000000,7.9,46019,"",0,1,1,0,0,0,0
"Toy Story 2",1999,92,90000000,8.1,40941,"",0,1,1,0,0,0,0
"Toy, The",1982,102,NA,5.1,1646,"",0,0,1,0,0,0,0
"Toys",1992,122,NA,4.7,5606,"",0,0,1,0,0,0,0
"Trading Places",1983,118,NA,7.3,11293,"",0,0,1,0,0,0,0
"Traffic",2000,147,48000000,7.8,41268,"R",0,0,0,1,0,0,0
"Tragedy of Macbeth, The",1971,140,NA,7.4,1498,"",0,0,0,1,0,0,0
"Trail of the Pink Panther",1982,96,NA,4.4,1103,"",0,0,1,0,0,0,0
"Train de vie",1998,103,NA,7.3,1191,"R",0,0,1,1,0,1,0
"Train, The",1964,133,6700000,7.7,1616,"",1,0,0,0,0,0,0
"Training Day",2001,120,45000000,7.3,22776,"R",0,0,0,1,0,0,0
"Trainspotting",1996,94,3500000,8,51887,"R",0,0,0,1,0,0,0
"Transformers: The Movie, The",1986,85,NA,6.6,5802,"",1,1,0,0,0,0,0
"Transporter, The",2002,92,NA,6,9150,"PG-13",1,0,0,0,0,0,0
"Transylvania 6-5000",1985,93,NA,4.2,1084,"",0,0,1,0,0,0,0
"Trapped",2002,106,30000000,6,3718,"R",0,0,0,0,0,0,0
"Trapped in Paradise",1994,111,NA,5.3,1700,"",0,0,1,0,0,0,0
"Treasure Planet",2002,95,140000000,6.6,3724,"PG",0,1,0,1,0,0,0
"Treasure of the Sierra Madre, The",1948,126,3800000,8.4,10470,"",1,0,0,1,0,0,0
"Tree Grows in Brooklyn, A",1945,128,NA,7.7,1010,"",0,0,0,1,0,0,0
"Trees Lounge",1996,95,1300000,7.1,3155,"R",0,0,1,1,0,0,0
"Trekkies",1997,86,375000,6.9,1526,"PG",0,0,0,0,1,0,0
"Tremors",1990,96,10000000,6.9,9657,"",0,0,1,0,0,0,0
"Trespass",1992,101,NA,5.9,1373,"",1,0,0,0,0,0,0
"Trial and Error",1997,98,NA,5.5,1722,"",0,0,1,0,0,1,0
"Trick",1999,89,NA,6.8,2234,"R",0,0,1,0,0,1,0
"Trigger Effect, The",1996,94,8000000,5.4,1591,"R",1,0,0,1,0,0,0
"Triplettes de Belleville, Les",2003,78,8000000,7.7,6618,"PG-13",0,1,1,0,0,0,0
"Triumph des Willens",1935,110,NA,7.3,1697,"",0,0,0,0,1,0,0
"Trois couleurs: Bleu",1993,100,NA,7.8,9517,"",0,0,0,1,0,0,0
"Trois couleurs: Rouge",1994,99,NA,8.1,10385,"",0,0,0,1,0,0,0
"Trojan War",1997,85,NA,5.5,1082,"",0,0,1,0,0,0,0
"Troll 2",1990,95,NA,1.8,1952,"",0,0,0,0,0,0,0
"Tromeo and Juliet",1996,108,350000,5.8,1030,"R",0,0,1,1,0,0,0
"Tron",1982,96,17000000,6.4,9084,"",1,0,0,0,0,0,0
"Troop Beverly Hills",1989,105,NA,4.4,1332,"",0,0,1,0,0,0,0
"Troops",1998,10,NA,7.3,1157,"",0,0,1,0,0,0,1
"Trou, Le",1960,109,NA,7.1,1110,"",0,0,0,1,0,0,0
"Trouble in Paradise",1932,83,519706,8.1,1304,"",0,0,1,0,0,1,0
"Trouble with Harry, The",1955,99,1200000,7.3,3674,"",0,0,1,0,0,0,0
"Troy",2004,162,185000000,7.1,33979,"R",1,0,0,1,0,1,0
"True Crime",1999,127,NA,6.3,5116,"R",0,0,0,1,0,0,0
"True Grit",1969,128,NA,7.2,3091,"",0,0,0,1,0,0,0
"True Lies",1994,141,100000000,7,31011,"",1,0,1,0,0,1,0
"True Romance",1993,121,12500000,7.7,25896,"",1,0,0,1,0,1,0
"Truly Madly Deeply",1991,106,NA,6.8,1834,"",0,0,0,1,0,1,0
"Truman Show, The",1998,103,60000000,7.7,62434,"PG",0,0,1,1,0,0,0
"Trust",1990,107,NA,7.4,1953,"",0,0,1,1,0,0,0
"Truth About Cats & Dogs, The",1996,97,NA,6.5,7714,"PG-13",0,0,1,0,0,1,0
"Truth About Charlie, The",2002,104,NA,4.6,2417,"PG-13",0,0,0,0,0,0,0
"Truth or Consequences, N.M.",1997,106,NA,6.1,1174,"",1,0,1,1,0,1,0
"Try Seventeen",2002,96,NA,6.1,1373,"R",0,0,1,1,0,1,0
"Trzy kolory: Bialy",1994,91,NA,7.6,6225,"",0,0,1,1,0,0,0
"Tuck Everlasting",2002,96,15000000,6.5,2055,"PG",0,0,0,1,0,1,0
"Tucker: The Man and His Dream",1988,110,25000000,6.8,2944,"",0,0,0,1,0,0,0
"Tumbleweeds",1999,102,312000,6.9,1146,"PG-13",0,0,1,1,0,0,0
"Tuntematon sotilas",1955,121,NA,7.8,1287,"",0,0,0,1,0,0,0
"Turbo: A Power Rangers Movie",1997,99,NA,2.1,1296,"PG",1,0,0,0,0,0,0
"Turks fruit",1973,112,NA,6.8,1218,"",0,0,0,1,0,1,0
"Turner & Hooch",1989,97,NA,5.5,6665,"",0,0,1,0,0,0,0
"Tuxedo, The",2002,98,60000000,5.1,6070,"PG-13",1,0,1,0,0,0,0
"Tweeling, De",2002,135,NA,8,1073,"R",0,0,0,1,0,1,0
"Twelfth Night: Or What You Will",1996,134,NA,7.1,1332,"PG",0,0,1,1,0,1,0
"Twelve Monkeys",1995,129,29000000,7.9,62301,"R",0,0,0,1,0,0,0
"Twelve O'Clock High",1949,132,NA,7.7,2024,"",0,0,0,1,0,0,0
"Twilight",1998,94,NA,6.1,2220,"R",0,0,0,1,0,0,0
"Twilight Zone: The Movie",1983,120,10000000,6,4458,"",0,0,0,0,0,0,0
"Twin Falls Idaho",1999,111,500000,7.1,1547,"R",0,0,0,1,0,0,0
"Twin Peaks: Fire Walk with Me",1992,135,10000000,6.5,6927,"R",0,0,0,1,0,0,0
"Twin Town",1997,99,3300000,6.1,1172,"",0,0,1,1,0,0,0
"Twins",1988,105,15000000,5.9,13213,"",0,0,1,0,0,0,0
"Twister",1996,113,92000000,5.9,28315,"PG-13",1,0,0,1,0,0,0
"Two Brothers",2004,109,NA,6.9,1614,"PG",0,0,0,1,0,0,0
"Two Girls and a Guy",1997,84,1000000,5.6,2014,"NC-17",0,0,1,1,0,0,0
"Two Hands",1999,89,NA,7.2,1660,"",0,0,1,1,0,0,0
"Two If by Sea",1996,96,NA,4.9,1516,"R",0,0,1,0,0,1,0
"Two Jakes, The",1990,138,NA,5.9,1761,"",0,0,0,1,0,0,0
